Date,User ID,Item ID_tourist,Item_name,Item_city,Review Text,Travel History,Item Review,Review,Ratings_combined,Item_category_combined,Province,City,Sentiment_Score,Month,YearMonth,User_Segment,Preferred_Province,activity_level,activity_segment,City_Sentiment_Score,Avg_City_Sentiment_Score
2/9/2023,USER-A282,A-82,Jeddah Sign,Jeddah Sign,we always try to take a picture by a city sign this one is right on the corniche it gets backlit at sunset so the pictures arent that good because people are dark take your picture from the side so you can see people then watch the sunset,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,-0.3412,2023-09,2023-09,Low Activity,Makkah Al Mukarramah Province,3,Low,-0.3412,0.67284
24/6/2024,USER-A949,A-82,Jeddah Sign,Jeddah Sign,"beautiful place 

located on the jeddah waterfront along the new jeddah corniche the jeddah sign is a huge led sign with jeddah spelled out which has become a wellknown landmark in the city it attracts locals and tourists alike with tons of entertainment options like swimming boating restaurants and beautiful fountains

near the jeddah sign there are three beaches that have been reserved specifically for swimming moreover there is a fishing pier with six restaurants clean toilets a marina for small boats and a floating dock along with plugs for charging cell phones other than that there are dancing fountains that are fascinating to watch

the beach also has some amazing spots where you can enjoy the sunset and take some great pictures there is a jogging track where people are seen jogging riding a bike and skating the playgrounds in the area have different play stations for children with tons of things to do after the sunset the view becomes even more beautiful as the lights go out and the area is illuminated by the massive sign itself",Al Bujairi Heritage Park,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9912,2024-06,2024-06,Moderate Activity,Al Bahah Province,4,Low,0.9912,0.67284
4/3/2024,USER-A976,A-82,Jeddah Sign,Jeddah Sign,"kon nichi wa
i am japanese
ive been there several times and the scenery is amazing
i hope to visit again someday",Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.7717,2024-03,2024-03,Low Activity,Makkah Al Mukarramah Province,3,Low,0.7717,0.67284
1/2/2024,USER-A978,A-82,Jeddah Sign,Jeddah Sign,this sign is located near the floating mosque so we can easy access,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.4877,2024-02,2024-02,Low Activity,Makkah Al Mukarramah Province,2,Low,0.4877,0.67284
20/5/2024,USER-A1017,A-82,Jeddah Sign,Jeddah Sign,its a quite beautiful place for tourism lovers calm and quiet beach of red sea overlooking the mesmerizing modern city architecture,Al Bujairi Heritage Park,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.8718,2024-05,2024-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8718,0.67284
22/4/2024,USER-A1018,A-82,Jeddah Sign,Jeddah Sign,wonderful sign in a wonderful city i love jeddah,"Wadi Laban Dam, Al Bujairi Heritage Park",no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9118,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9118,0.67284
11/4/2024,USER-A1019,A-82,Jeddah Sign,Jeddah Sign,"relaxing sea side walk to unwind and have bonding with friends
food stores and restaurants are also available along the  sea side walk","Clock Tower Museum, Mecca Museum",no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.743,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.743,0.67284
17/2/2024,USER-A1020,A-82,Jeddah Sign,Jeddah Sign,this jeddah sign is the most visited place in jeddah located at new corniche waterfront in the kingdom of saudi arabia it is loved by every people tourist and visitors to take photos and videos here and it is a must visit place if you already here or just planning to visit jeddah,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.5994,2024-02,2024-02,Low Activity,Al Jawf Province,2,Low,0.5994,0.67284
20/1/2024,USER-A1021,A-82,Jeddah Sign,Jeddah Sign,we went during the night time so we were not able to see much of the red sea but they have made a boardwalk for safety reasons it was nice to feel the ocean breeze and hear the waves there were a lot of people with their families and children having picnics the cats were cute especially this friendly one that was trying to take food from people overall a cute tourist spot and view to the sea,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9687,2024-01,2024-01,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9687,0.67284
26/11/2023,USER-A1022,A-82,Jeddah Sign,Jeddah Sign,beautiful place jeddah sign at jeddah cornish saudi arabia,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.5994,2023-11,2023-11,Low Activity,Makkah Al Mukarramah Province,1,Low,0.5994,0.67284
7/10/2023,USER-A1023,A-82,Jeddah Sign,Jeddah Sign,"place is very nicewith lots of trees and the sound of the waves from the sea
there is also a car parking before and after the sign ",Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.0,2023-10,2023-10,Low Activity,Makkah Al Mukarramah Province,2,Low,0.0,0.67284
1/10/2023,USER-A1024,A-82,Jeddah Sign,Jeddah Sign,the place is clean well maintainedand have a nice view of sunset,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.765,2023-10,2023-10,Low Activity,Makkah Al Mukarramah Province,1,Low,0.765,0.67284
18/6/2023,USER-A1025,A-82,Jeddah Sign,Jeddah Sign,nice place and very good for relaxing i always there every my day off to unwind and relax,Mecca Museum,no review provided,no review provided,4.6,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9073,2023-06,2023-06,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9073,0.67284
16/7/2024,USER-A951,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,amazing atmosphere lots of cafe and restaurant over there best to time to visit there is in the evening before sunset we enjoyed alot restaurants and cafe are a bit costly as compare to others,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.8979,2024-07,2024-07,Low Activity,Al Bahah Province,2,Low,0.8979,0.798326667
28/7/2024,USER-A1440,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,the place is quiet and empty few restaurant options however almost all of it are empty its supposed to be a good attraction for locals and tourists but nothing really special in there,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,-0.2645,2024-07,2024-07,Low Activity,Makkah Al Mukarramah Province,1,Low,-0.2645,0.798326667
15/7/2024,USER-A1441,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,the yacht club is a great place to visit with a relaxing and pleasant ambiance the view of the sea and yachts makes you feel calm and at ease there are numerous restaurants to choose from and you can enjoy a stroll along the walkway after your meal some public seating is available for resting as well,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9623,2024-07,2024-07,Low Activity,Makkah Al Mukarramah Province,2,Low,0.9623,0.798326667
18/6/2024,USER-A1442,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,it is an excellent place to get away and experience something different you can visit with your friends or family for food or coffee,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.7783,2024-06,2024-06,Low Activity,Makkah Al Mukarramah Province,1,Low,0.7783,0.798326667
29/5/2024,USER-A1443,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,"amazing place and have a lot of option restaurant  still not much people visit  maybe in the next view years will be crowded
just need to be hard working for marketing team  good luck ",No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.8519,2024-05,2024-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8519,0.798326667
13/5/2024,USER-A1444,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,the jeddah yacht club offers a delightful experience with its beautiful views excellent dining options and convenient accessibility by car the staff are welcoming and attentive making every visit a pleasure whether youre enjoying a meal with friends or simply soaking in the stunning scenery this area provides an unforgettable experience highly recommended for anyone seeking relaxation and indulgence in jeddah,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9856,2024-05,2024-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9856,0.798326667
12/5/2024,USER-A1445,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,"fantastic food really delicious
the jeddah yacht club offers a delightful experience with its beautiful views excellent dining options and convenient accessibility by car the staff are welcoming and attentive making every visit a pleasure whether youre enjoying a meal with friends or simply soaking in the stunning scenery this area provides an unforgettable experience highly recommended for anyone seeking relaxation and indulgence in jeddah",No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.9907,2024-05,2024-05,Low Activity,Makkah Al Mukarramah Province,1,Low,0.9907,0.798326667
17/4/2024,USER-A1446,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,"first time i came here and this is very beautiful many restaurant there
and you can rent for the boat
if you love beach and sea come
nearby floating mosque too",No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.8553,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8553,0.798326667
6/4/2024,USER-A1447,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,while the view is breathtaking the quality of the food does not justify the high cost there are many other establishments that offer better tasting food at a lower price point,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.5719,2024-04,2024-04,Low Activity,Makkah Al Mukarramah Province,1,Low,0.5719,0.798326667
11/2/2024,USER-A1448,A-116,Jeddah Yacht Club and Marina,Jeddah Yacht Club & Marina,nice place clean and neat restaurants need reservation there when the weather is nice most likely the cafes are crowded and you need to wait for a table to be available,No History,no review provided,no review provided,4.4,Modern Attractions,Makkah Al Mukarramah Province,Jeddah,0.8834,2024-02,2024-02,Low Activity,Makkah Al Mukarramah Province,1,Low,0.8834,0.798326667
